route_id,route_name,mode,direction,stop_id,stop_name
102,102 - Markham Rd,Bus,Outbound,12602,Markham Rd at McNicoll Ave
102,102 - Markham Rd,Bus,Outbound,12605,Markham Rd at Turbina Ave
102,102 - Markham Rd,Bus,Outbound,13654,Markham Rd at Bur Oak Ave - Mount Joy GO Station
102,102 - Markham Rd,Bus,Outbound,13655,9350 Markham Rd
102,102 - Markham Rd,Bus,Outbound,13656,Markham Rd at 16th Ave
102,102 - Markham Rd,Bus,Outbound,13657,Main St Markham North at Springdale Ave
102,102 - Markham Rd,Bus,Outbound,13658,Main St Markham North at Station St - Markham GO Station
102,102 - Markham Rd,Bus,Outbound,13659,Main St Markham North at Bullock Dr
102,102 - Markham Rd,Bus,Outbound,13660,Main St Markham North at Robinson St South Side
102,102 - Markham Rd,Bus,Outbound,13661,Main St Markham North at Highway 7
102,102 - Markham Rd,Bus,Outbound,13662,Main St Markham South at Princess St
102,102 - Markham Rd,Bus,Outbound,13663,Markham Rd at 14th Ave
102,102 - Markham Rd,Bus,Outbound,13664,Markham Rd at Highglen Ave
102,102 - Markham Rd,Bus,Outbound,13665,Markham Rd at Golden Ave
102,102 - Markham Rd,Bus,Outbound,13666,Markham Rd at Denison St
102,102 - Markham Rd,Bus,Outbound,13667,Markham Rd at Elson St
102,102 - Markham Rd,Bus,Outbound,13668,Markham Rd at Steeles Ave East South Side
102,102 - Markham Rd,Bus,Outbound,13669,Markham Rd at Passmore Ave
102,102 - Markham Rd,Bus,Outbound,13701,2260 Markham Rd
102,102 - Markham Rd,Bus,Outbound,14143,2200 Markham Rd
102,102 - Markham Rd,Bus,Outbound,14155,Markham Rd at Opposite Walkway to Clandfield St
102,102 - Markham Rd,Bus,Outbound,14156,7710 Markham Rd
102,102 - Markham Rd,Bus,Outbound,14325,Markham Rd at Edward Jeffreys Ave
102,102 - Markham Rd,Bus,Outbound,14379,Steeles Ave East at Eastvale Rd
102,102 - Markham Rd,Bus,Outbound,14609,Markham Rd at Select Ave
102,102 - Markham Rd,Bus,Outbound,15381,Major Mackenzie Dr East at Markham Rd
102,102 - Markham Rd,Bus,Outbound,15449,Markham Rd at Castlemore Ave
102,102 - Markham Rd,Bus,Outbound,15669,9690 Markham Rd
102,102 - Markham Rd,Bus,Outbound,15887,Centennial College Bus Terminal
102,102 - Markham Rd,Bus,Outbound,16252,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre
102,102 - Markham Rd,Bus,Outbound,16642,Warden Station
103,103 - Mount Pleasant North,Bus,Inbound,2304,Eglinton Ave East at Redpath Ave
103,103 - Mount Pleasant North,Bus,Inbound,5518,Doncliffe Loop at Glen Echo Rd
103,103 - Mount Pleasant North,Bus,Inbound,5804,Mt Pleasant Rd at Blythwood Rd
103,103 - Mount Pleasant North,Bus,Inbound,5806,Mt Pleasant Rd at Broadway Ave
103,103 - Mount Pleasant North,Bus,Inbound,5812,Mt Pleasant Rd at Dinnick Cres
103,103 - Mount Pleasant North,Bus,Inbound,5813,Mt Pleasant Rd at Eglinton Ave East North Side
103,103 - Mount Pleasant North,Bus,Inbound,5816,Mt Pleasant Rd at Erskine Ave
103,103 - Mount Pleasant North,Bus,Inbound,5819,Mt Pleasant Rd at Glengowan Rd
103,103 - Mount Pleasant North,Bus,Inbound,5825,Mt Pleasant Rd at Lawrence Ave East
103,103 - Mount Pleasant North,Bus,Inbound,5826,Mt Pleasant Rd at Lawrence Ave East North Side
103,103 - Mount Pleasant North,Bus,Inbound,5830,Mt Pleasant Rd at Lawrence Cres
103,103 - Mount Pleasant North,Bus,Inbound,5837,Mt Pleasant Rd at Ranleigh Ave North Side
103,103 - Mount Pleasant North,Bus,Inbound,5838,Mt Pleasant Rd at Roslin Ave
103,103 - Mount Pleasant North,Bus,Inbound,5841,Mt Pleasant Rd at Snowdon Ave
103,103 - Mount Pleasant North,Bus,Inbound,5847,Mt Pleasant Rd at Teddington Park Ave
103,103 - Mount Pleasant North,Bus,Inbound,11995,Mt Pleasant Rd at Sherwood Ave
103,103 - Mount Pleasant North,Bus,Inbound,13898,Duplex Ave at Eglinton Ave West
103,103 - Mount Pleasant North,Bus,Inbound,14674,Eglinton Station
103,103 - Mount Pleasant North,Bus,Inbound,15702,Eglinton Ave East at Dunfield Ave
103,103 - Mount Pleasant North,Bus,Inbound,16331,Eglinton Ave West at Yonge St
103,103 - Mount Pleasant North,Bus,Outbound,2268,Eglinton Ave East at Dunfield Ave
103,103 - Mount Pleasant North,Bus,Outbound,2305,Eglinton Ave East at Redpath Ave
103,103 - Mount Pleasant North,Bus,Outbound,5518,Doncliffe Loop at Glen Echo Rd
103,103 - Mount Pleasant North,Bus,Outbound,5807,Mt Pleasant Rd at Broadway Ave
103,103 - Mount Pleasant North,Bus,Outbound,5815,Mt Pleasant Rd at Eglinton Ave East
103,103 - Mount Pleasant North,Bus,Outbound,5817,Mt Pleasant Rd at Erskine Ave
103,103 - Mount Pleasant North,Bus,Outbound,5820,Mt Pleasant Rd at Glengowan Rd
103,103 - Mount Pleasant North,Bus,Outbound,5827,Mt Pleasant Rd at Lawrence Ave East South Side
103,103 - Mount Pleasant North,Bus,Outbound,5828,Mt Pleasant Rd at Lawrence Ave East
103,103 - Mount Pleasant North,Bus,Outbound,5829,Mt Pleasant Rd at Lawrence Cres
103,103 - Mount Pleasant North,Bus,Outbound,5840,Mt Pleasant Rd at Sherwood Ave
103,103 - Mount Pleasant North,Bus,Outbound,5845,Mt Pleasant Rd at St Leonards Ave
103,103 - Mount Pleasant North,Bus,Outbound,5846,Mt Pleasant Rd at Stibbard Ave
103,103 - Mount Pleasant North,Bus,Outbound,9898,Eglinton Ave West at Yonge St West Side
103,103 - Mount Pleasant North,Bus,Outbound,14674,Eglinton Station
103,103 - Mount Pleasant North,Bus,Outbound,16187,Mt Pleasant Rd at Ranleigh Ave
103,103 - Mount Pleasant North,Bus,Outbound,16188,Mt Pleasant Rd at Roslin Ave
103,103 - Mount Pleasant North,Bus,Outbound,16189,Mt Pleasant Rd at Snowdon Ave
104,104 - Faywood,Bus,Inbound,1689,Ansford Ave at Faywood Blvd
104,104 - Faywood,Bus,Inbound,2459,Faywood Blvd at Laurelcrest Ave
104,104 - Faywood,Bus,Inbound,2460,Faywood Blvd at Almore Ave
104,104 - Faywood,Bus,Inbound,2463,Faywood Blvd at Bainbridge Ave
104,104 - Faywood,Bus,Inbound,2465,Faywood Blvd at Clanton Park Rd
104,104 - Faywood,Bus,Inbound,2469,Faywood Blvd at Goodwill Ave
104,104 - Faywood,Bus,Inbound,2471,Faywood Blvd at Invermay Ave
104,104 - Faywood,Bus,Inbound,2472,Faywood Blvd at Reiner Rd
104,104 - Faywood,Bus,Inbound,2474,Faywood Blvd at Sheppard Ave West
104,104 - Faywood,Bus,Inbound,3176,Wilmington Ave at Codsell Ave
104,104 - Faywood,Bus,Inbound,3178,Wilmington Ave at Combe Ave
104,104 - Faywood,Bus,Inbound,3182,Wilmington Ave at Overbrook Pl
104,104 - Faywood,Bus,Inbound,3185,Wilmington Ave at Searle Ave
104,104 - Faywood,Bus,Inbound,3188,Wilmington Ave at Sheppard Ave West North Side
104,104 - Faywood,Bus,Inbound,3190,Wilson Heights Blvd at Brighton Ave
104,104 - Faywood,Bus,Inbound,3191,Wilson Heights Blvd at Clifton Ave
104,104 - Faywood,Bus,Inbound,3192,Wilson Heights Blvd at Cocksfield Ave
104,104 - Faywood,Bus,Inbound,3193,Wilson Heights Blvd at Waterloo Ave South Side
104,104 - Faywood,Bus,Inbound,7262,Sheppard Ave West at Banting Ave
104,104 - Faywood,Bus,Inbound,8904,Wilson Heights Blvd at Sheppard Ave West
104,104 - Faywood,Bus,Inbound,9417,Dufferin St at Steeprock Dr
104,104 - Faywood,Bus,Inbound,11342,4400 Dufferin St
104,104 - Faywood,Bus,Inbound,12176,Dufferin St at Finch Ave West South Side
104,104 - Faywood,Bus,Inbound,14653,Sheppard West Station
104,104 - Faywood,Bus,Inbound,14843,Wilmington Ave at Cedar Springs Grove (South)
104,104 - Faywood,Bus,Inbound,15465,Wilson Station
104,104 - Faywood,Bus,Inbound,16362,Finch Ave West at Wilmington Ave West Side
104,104 - Faywood,Bus,Inbound,16363,Wilmington Ave at Maxwell St
104,104 - Faywood,Bus,Outbound,980,Dufferin St at Finch Ave West
104,104 - Faywood,Bus,Outbound,983,Dufferin St at Stanstead Dr
104,104 - Faywood,Bus,Outbound,1645,William R Allen Rd at Overbrook Pl
104,104 - Faywood,Bus,Outbound,2461,Faywood Blvd at Joel Swirsky Blvd South Side
104,104 - Faywood,Bus,Outbound,2462,Faywood Blvd at Ansford Ave
104,104 - Faywood,Bus,Outbound,2464,Faywood Blvd at Bainbridge Ave
104,104 - Faywood,Bus,Outbound,2466,Faywood Blvd at Clanton Park Rd
104,104 - Faywood,Bus,Outbound,2467,Faywood Blvd at Dresden Rd
104,104 - Faywood,Bus,Outbound,2468,Faywood Blvd at Faith Ave
104,104 - Faywood,Bus,Outbound,2470,Faywood Blvd at Goodwill Ave
104,104 - Faywood,Bus,Outbound,2473,Faywood Blvd at Reiner Rd
104,104 - Faywood,Bus,Outbound,3177,Wilmington Ave at Codsell Ave
104,104 - Faywood,Bus,Outbound,3179,Wilmington Ave at Combe Ave
104,104 - Faywood,Bus,Outbound,3183,Wilmington Ave at Overbrook Pl
104,104 - Faywood,Bus,Outbound,3184,Wilmington Ave at Purdon Dr
104,104 - Faywood,Bus,Outbound,3186,Wilmington Ave at Searle Ave
104,104 - Faywood,Bus,Outbound,3187,Wilmington Ave at Sheppard Ave West
104,104 - Faywood,Bus,Outbound,8894,Wilson Heights Blvd at Brighton Ave
104,104 - Faywood,Bus,Outbound,8895,Wilson Heights Blvd at Clifton Ave
104,104 - Faywood,Bus,Outbound,8896,Wilson Heights Blvd at Codsell Ave
104,104 - Faywood,Bus,Outbound,8905,Wilson Heights Blvd at Waterloo Ave
104,104 - Faywood,Bus,Outbound,9155,Kennard Ave at William R Allen Rd
104,104 - Faywood,Bus,Outbound,9506,715 Finch Ave West
104,104 - Faywood,Bus,Outbound,11341,Opposite 4400 Dufferin St
104,104 - Faywood,Bus,Outbound,11876,Sheppard Ave West at Banting Ave
104,104 - Faywood,Bus,Outbound,11877,Wilson Heights Blvd at Sheppard Ave West North Side
104,104 - Faywood,Bus,Outbound,14653,Sheppard West Station
104,104 - Faywood,Bus,Outbound,15465,Wilson Station
104,104 - Faywood,Bus,Outbound,16364,Wilmington Ave at Arlstan Dr
105,105 - Dufferin North,Bus,Inbound,983,Dufferin St at Stanstead Dr
105,105 - Dufferin North,Bus,Inbound,1645,William R Allen Rd at Overbrook Pl
105,105 - Dufferin North,Bus,Inbound,3172,William R Allen Rd at Sheppard Ave West
105,105 - Dufferin North,Bus,Inbound,7648,Dufferin St at Dolomite Dr
105,105 - Dufferin North,Bus,Inbound,7654,Dufferin St at Martin Ross Ave
105,105 - Dufferin North,Bus,Inbound,7658,Dufferin St at Steeles Ave West South Side
105,105 - Dufferin North,Bus,Inbound,7660,Dufferin St at Supertest Rd
105,105 - Dufferin North,Bus,Inbound,11341,Opposite 4400 Dufferin St
105,105 - Dufferin North,Bus,Inbound,14531,Gerry Fitzgerald Dr at Steeles Ave West
105,105 - Dufferin North,Bus,Inbound,14652,Sheppard West Station
105,105 - Dufferin North,Bus,Inbound,14834,William R Allen Rd at Rimrock Rd
105,105 - Dufferin North,Bus,Inbound,14836,Dufferin St at Finch Ave West North Side
105,105 - Dufferin North,Bus,Inbound,15358,Gerry Fitzgerald Dr at Dufferin St West Side
105,105 - Dufferin North,Bus,Outbound,978,4610 Dufferin St
105,105 - Dufferin North,Bus,Outbound,981,Dufferin St at Finch Ave West
105,105 - Dufferin North,Bus,Outbound,7649,Dufferin St at Dolomite Dr
105,105 - Dufferin North,Bus,Outbound,7655,Dufferin St at Martin Ross Ave
105,105 - Dufferin North,Bus,Outbound,7658,Dufferin St at Steeles Ave West South Side
105,105 - Dufferin North,Bus,Outbound,7661,Dufferin St at Supertest Rd
105,105 - Dufferin North,Bus,Outbound,7662,Dufferin St at Gerry Fitzgerald Dr
105,105 - Dufferin North,Bus,Outbound,9417,Dufferin St at Steeprock Dr
105,105 - Dufferin North,Bus,Outbound,11342,4400 Dufferin St
105,105 - Dufferin North,Bus,Outbound,12176,Dufferin St at Finch Ave West South Side
105,105 - Dufferin North,Bus,Outbound,14652,Sheppard West Station
105,105 - Dufferin North,Bus,Outbound,14835,William R Allen Rd at Rimrock Rd
106,106 - Sentinel,Bus,Inbound,1601,Steeles Ave West at Northwest Gate East Side
106,106 - Sentinel,Bus,Inbound,3106,Sheppard Ave West at Bakersfield St West Side - Downsview Park Station
106,106 - Sentinel,Bus,Inbound,3108,Sheppard Ave West at Chesswood Dr
106,106 - Sentinel,Bus,Inbound,3113,Sheppard Ave West at Tuscan Gate
106,106 - Sentinel,Bus,Inbound,4596,Sheppard Ave West at Kodiak Cres (South)
106,106 - Sentinel,Bus,Inbound,4598,Sheppard Ave West at William R Allen Rd West Side
106,106 - Sentinel,Bus,Inbound,6071,Sheppard Ave West at John Drury Dr
106,106 - Sentinel,Bus,Inbound,6072,Sheppard Ave West at Keele St
106,106 - Sentinel,Bus,Inbound,6076,Sheppard Ave West at Kodiak Cres (North)
106,106 - Sentinel,Bus,Inbound,7275,Sheppard Ave West at Dufferin St - Sheppard West Station
106,106 - Sentinel,Bus,Inbound,7763,The Pond Rd at Sentinel Rd West Side
106,106 - Sentinel,Bus,Inbound,8081,Sentinel Rd at Finch Ave West
106,106 - Sentinel,Bus,Inbound,8084,Sentinel Rd at Fountainhead Rd North Side
106,106 - Sentinel,Bus,Inbound,8086,Sentinel Rd at Hucknall Rd (North)
106,106 - Sentinel,Bus,Inbound,8088,Sentinel Rd at Lamberton Blvd
106,106 - Sentinel,Bus,Inbound,8090,Sentinel Rd at Murray Ross Pkwy
106,106 - Sentinel,Bus,Inbound,9221,Sentinel Rd at Sheppard Ave West North Side
106,106 - Sentinel,Bus,Inbound,9222,Sentinel Rd at Fredrick Mowat Lane
106,106 - Sentinel,Bus,Inbound,9224,Sentinel Rd at Stilecroft Dr (North)
106,106 - Sentinel,Bus,Inbound,9225,Sentinel Rd at Grandravine Dr
106,106 - Sentinel,Bus,Inbound,13438,1450 Sheppard Ave West
106,106 - Sentinel,Bus,Inbound,14284,Sentinel Rd at Cook Rd
106,106 - Sentinel,Bus,Inbound,14422,The Pond Rd at Arboretum Lane - Sobeys Stadium
106,106 - Sentinel,Bus,Inbound,14655,Sheppard West Station
106,106 - Sentinel,Bus,Inbound,15571,Pioneer Village Station
106,106 - Sentinel,Bus,Inbound,16727,Sentinel Rd at Dovehouse Ave
106,106 - Sentinel,Bus,Outbound,3109,Sheppard Ave West at Yukon Lane
106,106 - Sentinel,Bus,Outbound,6070,Sheppard Ave West at John Drury Dr
106,106 - Sentinel,Bus,Outbound,6074,Sheppard Ave West at Keele St
106,106 - Sentinel,Bus,Outbound,6089,Sheppard Ave West at Tuscan Gate
106,106 - Sentinel,Bus,Outbound,7271,Sheppard Ave West at Chesswood Dr
106,106 - Sentinel,Bus,Outbound,7992,Sentinel Rd at The Pond Rd South Side
106,106 - Sentinel,Bus,Outbound,8080,Sentinel Rd at Derrydown Rd
106,106 - Sentinel,Bus,Outbound,8082,Sentinel Rd at Finch Ave West
106,106 - Sentinel,Bus,Outbound,8083,Sentinel Rd at Fountainhead Rd
106,106 - Sentinel,Bus,Outbound,8085,Sentinel Rd at Grandravine Dr
106,106 - Sentinel,Bus,Outbound,8087,Sentinel Rd at Hucknall Rd (North)
106,106 - Sentinel,Bus,Outbound,8089,Sentinel Rd at Lamberton Blvd
106,106 - Sentinel,Bus,Outbound,8091,Sentinel Rd at Murray Ross Pkwy South Side
106,106 - Sentinel,Bus,Outbound,9228,Sentinel Rd at Fredrick Mowat Lane South Side
106,106 - Sentinel,Bus,Outbound,13437,Sheppard Ave West at Walkway to Norman Wesley Way
106,106 - Sentinel,Bus,Outbound,14655,Sheppard West Station
106,106 - Sentinel,Bus,Outbound,15130,Sentinel Rd at Cook Rd
106,106 - Sentinel,Bus,Outbound,15571,Pioneer Village Station
106,106 - Sentinel,Bus,Outbound,15619,Ian MacDonald Blvd at Shoreham Dr South Side
106,106 - Sentinel,Bus,Outbound,15631,Sheppard Ave West at Vitti St - Downsview Park Station
106,106 - Sentinel,Bus,Outbound,16240,Sheppard Ave West at Sentinel Rd
106,106 - Sentinel,Bus,Outbound,16728,Sentinel Rd at Dovehouse Ave
106,106 - Sentinel,Bus,Outbound,16729,Sentinel Rd at Stilecroft Dr North
107,107 - Alness-Chesswood,Bus,Inbound,1,Alness St at Dolomite Dr
107,107 - Alness-Chesswood,Bus,Inbound,3,Alness St at Flint Rd
107,107 - Alness-Chesswood,Bus,Inbound,1065,Flint Rd at Supertest Rd
107,107 - Alness-Chesswood,Bus,Inbound,1280,Martin Ross Ave at Brisbane Rd (West)
107,107 - Alness-Chesswood,Bus,Inbound,1284,Martin Ross Ave at Flint Rd
107,107 - Alness-Chesswood,Bus,Inbound,3401,Canarctic Dr at Keele St
107,107 - Alness-Chesswood,Bus,Inbound,3426,Chesswood Dr at Champagne Dr
107,107 - Alness-Chesswood,Bus,Inbound,3434,Chesswood Dr at Vanley Cres (South)
107,107 - Alness-Chesswood,Bus,Inbound,4014,Keele St at Murray Ross Pkwy
107,107 - Alness-Chesswood,Bus,Inbound,4527,Petrolia Rd at Canarctic Dr
107,107 - Alness-Chesswood,Bus,Inbound,4529,Petrolia Rd at Steeles Ave West South Side
107,107 - Alness-Chesswood,Bus,Inbound,4530,Petrolia Rd at Wildcat Rd
107,107 - Alness-Chesswood,Bus,Inbound,4596,Sheppard Ave West at Kodiak Cres (South)
107,107 - Alness-Chesswood,Bus,Inbound,4598,Sheppard Ave West at William R Allen Rd West Side
107,107 - Alness-Chesswood,Bus,Inbound,7275,Sheppard Ave West at Dufferin St - Sheppard West Station
107,107 - Alness-Chesswood,Bus,Inbound,8264,Steeles Ave West at Capstan Gate
107,107 - Alness-Chesswood,Bus,Inbound,9093,23 Kodiak Cres
107,107 - Alness-Chesswood,Bus,Inbound,9094,Kodiak Cres at Whitehorse Rd
107,107 - Alness-Chesswood,Bus,Inbound,9095,Whitehorse Rd at Rimrock Rd
107,107 - Alness-Chesswood,Bus,Inbound,9096,Whitehorse Rd at Steeprock Dr
107,107 - Alness-Chesswood,Bus,Inbound,9097,Steeprock Dr at Chesswood Dr
107,107 - Alness-Chesswood,Bus,Inbound,13374,Keele St at The Pond Rd South Side
107,107 - Alness-Chesswood,Bus,Inbound,14657,Sheppard West Station
107,107 - Alness-Chesswood,Bus,Inbound,14840,Martin Ross Ave at Alness St West Side
107,107 - Alness-Chesswood,Bus,Inbound,15568,Finch West Station
107,107 - Alness-Chesswood,Bus,Inbound,15626,Champagne Dr at Finch Ave West
107,107 - Alness-Chesswood,Bus,Inbound,15630,Opposite 660 Supertest Rd
107,107 - Alness-Chesswood,Bus,Inbound,16419,Steeles Ave West at Alness St West Side
107,107 - Alness-Chesswood,Bus,Inbound,16425,4425 Chesswood Dr
107,107 - Alness-Chesswood,Bus,Inbound,16659,Alness St at York Univeristy Busway
107,107 - Alness-Chesswood,Bus,Inbound,16662,Alness St at Supertest Rd
107,107 - Alness-Chesswood,Bus,Inbound,16666,335 Champagne Dr
107,107 - Alness-Chesswood,Bus,Outbound,2,Alness St at Dolomite Dr
107,107 - Alness-Chesswood,Bus,Outbound,7,Alness St at Steeles Ave West South Side
107,107 - Alness-Chesswood,Bus,Outbound,512,Alness St at Flint Rd
107,107 - Alness-Chesswood,Bus,Outbound,1279,Martin Ross Ave at Brisbane Rd (West)
107,107 - Alness-Chesswood,Bus,Outbound,1283,Martin Ross Ave at Flint Rd East Side
107,107 - Alness-Chesswood,Bus,Outbound,1597,Steeles Ave West at Shale Gate
107,107 - Alness-Chesswood,Bus,Outbound,1609,Supertest Rd at Flint Rd
107,107 - Alness-Chesswood,Bus,Outbound,3433,Chesswood Dr at Vanley Cres (South) South Side
107,107 - Alness-Chesswood,Bus,Outbound,4028,Keele St at The Pond Rd
107,107 - Alness-Chesswood,Bus,Outbound,8254,Steeles Ave West at Alness St
107,107 - Alness-Chesswood,Bus,Outbound,9091,Kodiak Cres at Sheppard Ave West
107,107 - Alness-Chesswood,Bus,Outbound,9098,Steeprock Dr at Chesswood Dr East Side
107,107 - Alness-Chesswood,Bus,Outbound,9099,Steeprock Dr at Whitehorse Rd
107,107 - Alness-Chesswood,Bus,Outbound,9100,Whitehorse Rd at Rimrock Rd
107,107 - Alness-Chesswood,Bus,Outbound,9101,44 Kodiak Cres
107,107 - Alness-Chesswood,Bus,Outbound,9102,Opposite 25 Kodiak Cres
107,107 - Alness-Chesswood,Bus,Outbound,9149,Keele St at Finch Ave West North Side - Finch West Station
107,107 - Alness-Chesswood,Bus,Outbound,14657,Sheppard West Station
107,107 - Alness-Chesswood,Bus,Outbound,15568,Finch West Station
107,107 - Alness-Chesswood,Bus,Outbound,15621,Keele St at Canarctic Dr
107,107 - Alness-Chesswood,Bus,Outbound,15622,Canarctic Dr at Petrolia Rd
107,107 - Alness-Chesswood,Bus,Outbound,15623,Petrolia Rd at Wildcat Rd
107,107 - Alness-Chesswood,Bus,Outbound,15624,Petrolia Rd at Steeles Ave West
107,107 - Alness-Chesswood,Bus,Outbound,15627,Chesswood Dr at Champagne Dr South Side
107,107 - Alness-Chesswood,Bus,Outbound,15628,Alness St at Finch Ave West
107,107 - Alness-Chesswood,Bus,Outbound,15629,660 Supertest Rd
107,107 - Alness-Chesswood,Bus,Outbound,16426,4425 Chesswood Dr
107,107 - Alness-Chesswood,Bus,Outbound,16660,Alness St at York Univeristy Busway
107,107 - Alness-Chesswood,Bus,Outbound,16661,Alness St at Martin Ross Ave
107,107 - Alness-Chesswood,Bus,Outbound,16663,Alness St at Supertest Rd
107,107 - Alness-Chesswood,Bus,Outbound,16667,335 Champagne Dr
108,108 - Driftwood,Bus,Inbound,1592,Steeles Ave West at Murray Ross Pkwy East Side
108,108 - Driftwood,Bus,Inbound,1601,Steeles Ave West at Northwest Gate East Side
108,108 - Driftwood,Bus,Inbound,1999,Driftwood Ave at Finch Ave West
108,108 - Driftwood,Bus,Inbound,2007,Driftwood Ave at Wilmont Dr
108,108 - Driftwood,Bus,Inbound,2009,Driftwood Ave at Yewtree Blvd
108,108 - Driftwood,Bus,Inbound,2012,Driftwood Ave at Yorkwoods Gate
108,108 - Driftwood,Bus,Inbound,2663,Grandravine Dr at Driftwood Ave
108,108 - Driftwood,Bus,Inbound,2668,Grandravine Dr at Keele St West Side
108,108 - Driftwood,Bus,Inbound,2672,Grandravine Dr at Sentinel Rd
108,108 - Driftwood,Bus,Inbound,3106,Sheppard Ave West at Bakersfield St West Side - Downsview Park Station
108,108 - Driftwood,Bus,Inbound,3108,Sheppard Ave West at Chesswood Dr
108,108 - Driftwood,Bus,Inbound,3113,Sheppard Ave West at Tuscan Gate
108,108 - Driftwood,Bus,Inbound,3123,St Regis Cres at Keele St
108,108 - Driftwood,Bus,Inbound,3124,St Regis Cres at St Regis Cres North West Side
108,108 - Driftwood,Bus,Inbound,3922,Jane St at Shoreham Dr
108,108 - Driftwood,Bus,Inbound,4596,Sheppard Ave West at Kodiak Cres (South)
108,108 - Driftwood,Bus,Inbound,4598,Sheppard Ave West at William R Allen Rd West Side
