stop_id,stop_name,bus_route_numbers,bus_route_names,directions,route_direction_pairs,eastbound_southbound_routes,westbound_northbound_routes,route_count
6729,Pharmacy Ave at Nancy Ave,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6763,Pharmacy Ave at Opposite Walkway to Crayford Dr,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,,167,1
6733,Pharmacy Ave at Opposite Walkway to Ecclesfield Dr,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,,167,1
6735,Pharmacy Ave at Pachino Blvd,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6734,Pharmacy Ave at Pachino Blvd South Side,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6736,Pharmacy Ave at Penaire St,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6737,Pharmacy Ave at Pinemeadow Blvd,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
6738,Pharmacy Ave at Princeway Dr,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6739,Pharmacy Ave at Princeway Dr,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6740,Pharmacy Ave at Rannock St,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6741,Pharmacy Ave at Rannock St,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6742,Pharmacy Ave at Rosita Cres North Side,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6744,Pharmacy Ave at Rosscowan Gate,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
6743,Pharmacy Ave at Rosscowan Gate South Side,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,,167,1
16681,Pharmacy Ave at Sheppard Ave East,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,,167,1
6745,Pharmacy Ave at Sheppard Ave East North Side,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
6748,Pharmacy Ave at Sherwood Ave,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6747,Pharmacy Ave at Sherwood Ave South Side,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6749,Pharmacy Ave at Singleton Rd,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6706,Pharmacy Ave at St Bedes Rd,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6750,Pharmacy Ave at St Clair Ave East,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6751,Pharmacy Ave at St Clair Ave East,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6752,Pharmacy Ave at Stamford Sq,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6754,Pharmacy Ave at Steeles Ave East,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
6753,Pharmacy Ave at Steeles Ave East South Side,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,,167,1
6755,Pharmacy Ave at Stellarton Rd,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6757,Pharmacy Ave at Sundridge Dr,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6756,Pharmacy Ave at Sundridge Dr North Side,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6758,Pharmacy Ave at Surrey Ave,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6759,Pharmacy Ave at Surrey Ave,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
6760,Pharmacy Ave at Teesdale Place,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
6761,Pharmacy Ave at Teesdale Place,67,67 - Pharmacy,NORTHBOUND,67:NORTHBOUND,,67,1
9440,Pharmacy Ave at Walkway to Crayford Dr,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
6762,Pharmacy Ave at Walkway to Ecclesfield Dr,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND,167,,1
3021,Pine St at Lawrence Ave West,79,79 - Scarlett Rd,SOUTHBOUND; NORTHBOUND,79:SOUTHBOUND; 79:NORTHBOUND,79,79,1
15571,Pioneer Village Station,106,106 - Sentinel,EASTBOUND; WESTBOUND,106:EASTBOUND; 106:WESTBOUND,106,106,1
15572,Pioneer Village Station,84,84 - Sheppard West,EASTBOUND; WESTBOUND,84:EASTBOUND; 84:WESTBOUND,84,84,1
15573,Pioneer Village Station,60; 353,60 - Steeles West; 353 - Steeles,EASTBOUND; WESTBOUND,60:EASTBOUND; 60:WESTBOUND; 353:EASTBOUND,60,60; 353,2
15574,Pioneer Village Station,960,960 - Steeles West Express,WESTBOUND,960:WESTBOUND,,960,1
15575,Pioneer Village Station,108,108 - Driftwood,EASTBOUND; WESTBOUND,108:EASTBOUND; 108:WESTBOUND,108,108,1
15577,Pioneer Village Station,35; 335,35 - Jane; 335 - Jane,SOUTHBOUND; NORTHBOUND,35:SOUTHBOUND; 35:NORTHBOUND; 335:SOUTHBOUND; 335:NORTHBOUND,35; 335,35; 335,2
15578,Pioneer Village Station,935,935 - Jane Express,SOUTHBOUND; NORTHBOUND,935:SOUTHBOUND; 935:NORTHBOUND,935,935,1
15579,Pioneer Village Station,60; 960,60 - Steeles West; 960 - Steeles West Express,EASTBOUND,60:EASTBOUND; 960:EASTBOUND,60; 960,,2
15580,Pioneer Village Station,41,41 - Keele,SOUTHBOUND; NORTHBOUND,41:SOUTHBOUND; 41:NORTHBOUND,41,41,1
15581,Pioneer Village Station,166,166 - Toryork,EASTBOUND; WESTBOUND,166:EASTBOUND; 166:WESTBOUND,166,166,1
7504,Pleasant Blvd at Avoca Ave,74; 88,74 - Mount Pleasant; 88 - South Leaside,SOUTHBOUND; WESTBOUND,74:SOUTHBOUND; 88:WESTBOUND,74,88,2
6766,Pleasant View Dr at Brian Dr,10; 169,10 - Van Horne; 169 - Huntingwood,WESTBOUND; EASTBOUND,10:WESTBOUND; 169:EASTBOUND,169,10,2
14532,Pleasant View Dr at Clipper Rd,169,169 - Huntingwood,EASTBOUND,169:EASTBOUND,169,,1
9885,Port Union Rd at Adenmore Rd North Side,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,EASTBOUND; SOUTHBOUND,38:EASTBOUND; 200:SOUTHBOUND; 395:EASTBOUND,38; 200; 395,,3
8035,Port Union Rd at Clappison Blvd,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,WESTBOUND; NORTHBOUND,38:WESTBOUND; 200:NORTHBOUND; 395:WESTBOUND,,38; 200; 395,3
16808,Port Union Rd at Conference Blvd,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,EASTBOUND; SOUTHBOUND,38:EASTBOUND; 200:SOUTHBOUND; 395:EASTBOUND,38; 200; 395,,3
8036,Port Union Rd at Conference Blvd,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,WESTBOUND; NORTHBOUND,38:WESTBOUND; 200:NORTHBOUND; 395:WESTBOUND,,38; 200; 395,3
10141,Port Union Rd at Lawrence Ave East North Side,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,EASTBOUND; SOUTHBOUND,38:EASTBOUND; 200:SOUTHBOUND; 395:EASTBOUND,38; 200; 395,,3
16807,Port Union Rd at Tilley Dr,38; 200; 395,38 - Highland Creek; 200 - Toronto Zoo; 395 - York Mills,EASTBOUND; SOUTHBOUND,38:EASTBOUND; 200:SOUTHBOUND; 395:EASTBOUND,38; 200; 395,,3
12143,Portland St at Milton St West Side,76,76 - Royal York South,SOUTHBOUND; NORTHBOUND,76:SOUTHBOUND; 76:NORTHBOUND,76,76,1
12145,Portland St at Royal York Rd,76,76 - Royal York South,SOUTHBOUND; NORTHBOUND,76:SOUTHBOUND; 76:NORTHBOUND,76,76,1
12144,Portland St at Wesley St West Side,76,76 - Royal York South,SOUTHBOUND; NORTHBOUND,76:SOUTHBOUND; 76:NORTHBOUND,76,76,1
3023,Post Rd at Bayview Ave,162,162 - Lawrence-Donway,EASTBOUND,162:EASTBOUND,162,,1
3022,Post Rd at Bayview Ave East Side,162,162 - Lawrence-Donway,WESTBOUND,162:WESTBOUND,,162,1
6767,Prince Edward Dr South at Ashton Manor,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
13426,Prince Edward Dr South at Berry Rd,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
6768,Prince Edward Dr South at Bloor St West,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6771,Prince Edward Dr South at Bloor St West South Side,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
6773,Prince Edward Dr South at Edgemore Dr North Side,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6774,Prince Edward Dr South at Edwalter Ave,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6775,Prince Edward Dr South at Fairmar Ave,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
6776,Prince Edward Dr South at Glenaden Ave East,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6777,Prince Edward Dr South at Glenellen Dr West,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
6778,Prince Edward Dr South at Glenroy Ave,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
16448,Prince Edward Dr South at Kingslea Gardens,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6786,Prince Edward Dr South at Kirk Bradden Rd East,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6787,Prince Edward Dr South at Meadowvale Dr,66,66 - Prince Edward,SOUTHBOUND,66:SOUTHBOUND,66,,1
6794,Prince Edward Dr South at Sunnylea Ave West,66,66 - Prince Edward,NORTHBOUND,66:NORTHBOUND,,66,1
15501,Princes' Blvd at Strachan Ave,307,307 - Bathurst,NORTHBOUND,307:NORTHBOUND,,307,1
6001,Princess Margaret Blvd at Cramond Crt,46,46 - Martin Grove,SOUTHBOUND,46:SOUTHBOUND,46,,1
6002,Princess Margaret Blvd at Dornoch Dr,46,46 - Martin Grove,NORTHBOUND,46:NORTHBOUND,,46,1
6003,Princess Margaret Blvd at Lloyd Manor Rd,46,46 - Martin Grove,NORTHBOUND,46:NORTHBOUND,,46,1
6004,Princess Margaret Blvd at Martin Grove Rd,46,46 - Martin Grove,SOUTHBOUND,46:SOUTHBOUND,46,,1
16038,Princess St at The Esplanade North Side,121,121 - Esplanade-River,WESTBOUND,121:WESTBOUND,,121,1
6796,Pritchard Ave at Batavia Ave,79,79 - Scarlett Rd,NORTHBOUND,79:NORTHBOUND,,79,1
6795,Pritchard Ave at Batavia Ave West Side,79,79 - Scarlett Rd,SOUTHBOUND,79:SOUTHBOUND,79,,1
6797,Pritchard Ave at Jane St,79,79 - Scarlett Rd,SOUTHBOUND,79:SOUTHBOUND,79,,1
6798,Pritchard Ave at Jane St East Side,79,79 - Scarlett Rd,NORTHBOUND,79:NORTHBOUND,,79,1
6799,Pritchard Ave at Mould Ave,79,79 - Scarlett Rd,NORTHBOUND,79:NORTHBOUND,,79,1
6800,Pritchard Ave at Mould Ave,79,79 - Scarlett Rd,SOUTHBOUND,79:SOUTHBOUND,79,,1
4539,Progress Ave at Bellamy Rd North,9,9 - Bellamy,NORTHBOUND,9:NORTHBOUND,,9,1
13460,Progress Ave at Bellamy Rd North East Side,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
4543,Progress Ave at Brimley Rd,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
11370,Progress Ave at Brimley Rd West Side,43,43 - Kennedy,NORTHBOUND,43:NORTHBOUND,,43,1
9607,Progress Ave at Corporate Dr West Side,9,9 - Bellamy,SOUTHBOUND,9:SOUTHBOUND,9,,1
4546,Progress Ave at Cosentino Dr,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
4545,Progress Ave at Cosentino Dr West Side,43,43 - Kennedy,NORTHBOUND,43:NORTHBOUND,,43,1
6006,Progress Ave at Estate Dr (West),134,134 - Progress,NORTHBOUND,134:NORTHBOUND,,134,1
4547,Progress Ave at Estate Dr East Side,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
11998,Progress Ave at Kennedy Rd East Side,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
11364,Progress Ave at Markham Rd East Side,102; 134; 903,102 - Markham Rd; 134 - Progress; 903 - Kennedy Stn-Scarborough Express,SOUTHBOUND,102:SOUTHBOUND; 134:SOUTHBOUND; 903:SOUTHBOUND,102; 134; 903,,3
6005,Progress Ave at Markham Rd West Side,134; 903,134 - Progress; 903 - Kennedy Stn-Scarborough Express,NORTHBOUND,134:NORTHBOUND; 903:NORTHBOUND,,134; 903,2
4554,Progress Ave at Midland Ave,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
4555,Progress Ave at Midland Ave,43,43 - Kennedy,NORTHBOUND,43:NORTHBOUND,,43,1
12052,Progress Ave at Milner Ave,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
12057,Progress Ave at Milner Ave,134,134 - Progress,NORTHBOUND,134:NORTHBOUND,,134,1
12051,Progress Ave at Milner Business Crt,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
12058,Progress Ave at Milner Business Crt South Side,134,134 - Progress,NORTHBOUND,134:NORTHBOUND,,134,1
6008,Progress Ave at Opposite Roadway to Centennial College,102; 134,102 - Markham Rd; 134 - Progress,NORTHBOUND,102:NORTHBOUND; 134:NORTHBOUND,,102; 134,2
4556,Progress Ave at Production Dr,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
6007,Progress Ave at Roadway to Centennial College,102; 134,102 - Markham Rd; 134 - Progress,SOUTHBOUND,102:SOUTHBOUND; 134:SOUTHBOUND,102; 134,,2
12056,Progress Ave at Rosebank Dr,134,134 - Progress,NORTHBOUND,134:NORTHBOUND,,134,1
12053,Progress Ave at Rosebank Dr North Side,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
14448,Progress Ave at Schick Crt,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
4541,Progress Ave at Schick Crt,43,43 - Kennedy,NORTHBOUND,43:NORTHBOUND,,43,1
12054,Progress Ave at Sheppard Ave East,134,134 - Progress,SOUTHBOUND,134:SOUTHBOUND,134,,1
12055,Progress Ave at Sheppard Ave East South Side,134,134 - Progress,NORTHBOUND,134:NORTHBOUND,,134,1
4532,Progress Ave at William Kitchen Rd,43,43 - Kennedy,SOUTHBOUND,43:SOUTHBOUND,43,,1
4531,Progress Ave at William Kitchen Rd West Side,43,43 - Kennedy,NORTHBOUND,43:NORTHBOUND,,43,1
11928,Promenade Bus Terminal at Bus Bay 6,160,160 - Bathurst North,NORTHBOUND,160:NORTHBOUND,160,,1
11927,Promenade Cir at East Promenade North Side - Mall East Entrance,160,160 - Bathurst North,NORTHBOUND,160:NORTHBOUND,160,,1
15699,Queen St East at Alton Ave,31,31 - Greenwood,SOUTHBOUND,31:SOUTHBOUND,31,,1
3029,Queen St East at Alton Ave,31,31 - Greenwood,NORTHBOUND,31:NORTHBOUND,,31,1
3052,Queen St East at Jones Ave,83,83 - Jones,SOUTHBOUND,83:SOUTHBOUND,83,,1
11845,Queen St East at Kingston Rd,22; 322,22 - Coxwell; 322 - Coxwell,NORTHBOUND; WESTBOUND,22:NORTHBOUND; 322:WESTBOUND,,22; 322,2
13461,Queen St East at Kingston Rd,322,322 - Coxwell,WESTBOUND,322:WESTBOUND,,322,1
3062,Queen St East at Pape Ave,325,325 - Don Mills,NORTHBOUND,325:NORTHBOUND,,325,1
10152,Queen St West at Beaty Ave,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
6835,Queen St West at Dunn Ave,402,402 - Parkdale,NORTHBOUND,402:NORTHBOUND,,402,1
6840,Queen St West at Jameson Ave,402,402 - Parkdale,NORTHBOUND,402:NORTHBOUND,,402,1
6842,Queen St West at Lansdowne Ave,402,402 - Parkdale,SOUTHBOUND,402:SOUTHBOUND,402,,1
6849,Queen St West at Roncesvalles Ave,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
16429,Queen St West at Roncesvalles Ave East Side,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
6051,Queen St West at Shaw St,363,363 - Ossington,NORTHBOUND,363:NORTHBOUND,,363,1
6850,Queen St West at Shaw St,63,63 - Ossington,NORTHBOUND,63:NORTHBOUND,,63,1
6852,Queen St West at Sorauren Ave,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
15341,Queen St West at Triller Ave,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
6857,Queen St West at Triller Ave,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
1460,Queen's Park Cres East at College St North Side,13,13 - Avenue Rd,SOUTHBOUND; NORTHBOUND,13:SOUTHBOUND; 13:NORTHBOUND,13,13,1
1459,Queen's Park Cres East at St Joseph St North Side,13,13 - Avenue Rd,SOUTHBOUND,13:SOUTHBOUND,13,,1
1464,Queen's Park Cres East at Wellesley St West,13,13 - Avenue Rd,SOUTHBOUND,13:SOUTHBOUND,13,,1
1457,Queen's Park Cres West at Hart House,13,13 - Avenue Rd,NORTHBOUND,13:NORTHBOUND,,13,1
8038,Queen's Park Cres West at Hoskin Ave,94,94 - Wellesley,EASTBOUND,94:EASTBOUND,94,,1
1458,Queen's Park at Charles St West - Museum Station,13,13 - Avenue Rd,NORTHBOUND,13:NORTHBOUND,,13,1
1456,Queen's Park at Charles St West North Side - Museum Station,13,13 - Avenue Rd,SOUTHBOUND,13:SOUTHBOUND,13,,1
12041,Queen's Plate Dr (East) at Harness Rd South Side,37,37 - Islington,NORTHBOUND,37:NORTHBOUND,,37,1
12038,Queen's Plate Dr (West) at Janda Crt,37,37 - Islington,SOUTHBOUND,37:SOUTHBOUND,37,,1
9670,Queen's Plate Dr (West) at Rexdale Blvd,37,37 - Islington,SOUTHBOUND,37:SOUTHBOUND,37,,1
12132,Queen's Plate Dr (West) at Rexdale Blvd North Side,37; 927,37 - Islington; 927 - Highway 27 Express,NORTHBOUND; SOUTHBOUND,37:NORTHBOUND; 927:SOUTHBOUND,927,37,2
13485,Queen's Plate Dr (West) at Triple Crown Ave West Side,37,37 - Islington,SOUTHBOUND,37:SOUTHBOUND,37,,1
12039,Queen's Plate Dr West at Janda Crt,37; 927,37 - Islington; 927 - Highway 27 Express,NORTHBOUND; SOUTHBOUND,37:NORTHBOUND; 927:SOUTHBOUND,927,37,2
12037,Queen's Plate Dr at Highway 27,37,37 - Islington,SOUTHBOUND,37:SOUTHBOUND,37,,1
12040,Queen's Plate Dr at Highway 27,37,37 - Islington,NORTHBOUND,37:NORTHBOUND,,37,1
15915,Queens Plate Dr at Harness Rd North Side,37,37 - Islington,SOUTHBOUND,37:SOUTHBOUND,37,,1
15514,Queens Quay East at Dockside Dr,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND; WESTBOUND,114:EASTBOUND; 202:WESTBOUND,,114; 202,2
1466,Queens Quay East at Freeland St,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND,114:EASTBOUND; 202:EASTBOUND,114; 202,,2
15087,Queens Quay East at Freeland St,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND; WESTBOUND,114:EASTBOUND; 202:WESTBOUND,,114; 202,2
15320,Queens Quay East at Lower Jarvis St,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND; WESTBOUND,114:EASTBOUND; 202:WESTBOUND,,114; 202,2
15129,Queens Quay East at Lower Jarvis St West Side,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND,114:EASTBOUND; 202:EASTBOUND,114; 202,,2
15515,Queens Quay East at Lower Sherbourne St,65; 114; 202; 365,65 - Parliament; 114 - Queens Quay East; 202 - Cherry Beach; 365 - Parliament,NORTHBOUND; EASTBOUND,65:NORTHBOUND; 114:EASTBOUND; 202:EASTBOUND; 365:NORTHBOUND,114; 202,65; 365,4
1467,Queens Quay East at Yonge St,114; 202,114 - Queens Quay East; 202 - Cherry Beach,EASTBOUND,114:EASTBOUND; 202:EASTBOUND,114; 202,,2
1465,Queens Quay West at Bay St East Side,114; 202; 320,114 - Queens Quay East; 202 - Cherry Beach; 320 - Yonge,EASTBOUND; WESTBOUND; NORTHBOUND,114:EASTBOUND; 202:WESTBOUND; 320:NORTHBOUND,,114; 202; 320,3
11247,Raab Blvd at Hospital Rd West Side - K & L Wings,11; 352,11 - Bayview; 352 - Lawrence West,SOUTHBOUND; EASTBOUND,11:SOUTHBOUND; 352:EASTBOUND,11; 352,,2
11248,Raab Blvd at Hospital Rd West Side - K & L Wings,11; 124,11 - Bayview; 124 - Sunnybrook,NORTHBOUND; EASTBOUND; WESTBOUND,11:NORTHBOUND; 124:EASTBOUND; 124:WESTBOUND,124,11; 124,2
8056,Railside Rd (East) at Lawrence Ave East South Side,91,91 - Woodbine,SOUTHBOUND,91:SOUTHBOUND,91,,1
8055,Railside Rd (West) at Lawrence Ave East,91,91 - Woodbine,SOUTHBOUND; NORTHBOUND,91:SOUTHBOUND; 91:NORTHBOUND,91,91,1
6927,Ranee Ave at Ameer Ave,109,109 - Ranee,SOUTHBOUND,109:SOUTHBOUND,109,,1
6932,Ranee Ave at Flemington Rd - Yorkdale Station,109,109 - Ranee,SOUTHBOUND; NORTHBOUND,109:SOUTHBOUND; 109:NORTHBOUND,109,109,1
6928,Ranee Ave at Mikado Ave,109,109 - Ranee,SOUTHBOUND,109:SOUTHBOUND,109,,1
6929,Ranee Ave at Mikado Ave,109,109 - Ranee,NORTHBOUND,109:NORTHBOUND,,109,1
6931,Ranee Ave at Varna Dr - Yorkdale Station,109,109 - Ranee,SOUTHBOUND,109:SOUTHBOUND,109,,1
8062,Rangoon Rd at Eringate Dr,112,112 - West Mall,WESTBOUND,112:WESTBOUND,,112,1
8064,Rangoon Rd at Hagersville Crt,112,112 - West Mall,WESTBOUND,112:WESTBOUND,,112,1
8063,Rangoon Rd at Hagersville Crt North Side,112,112 - West Mall,WESTBOUND,112:WESTBOUND,112,,1
6934,Rannock St at Pharmacy Ave,67,67 - Pharmacy,SOUTHBOUND; NORTHBOUND,67:SOUTHBOUND; 67:NORTHBOUND,67,67,1
1469,Rathburn Rd at Birchcroft Rd,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1468,Rathburn Rd at Birchcroft Rd West Side,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1470,Rathburn Rd at Cedarland Dr,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1474,Rathburn Rd at Edenwood Dr,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1475,Rathburn Rd at Elmcrest Rd,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1476,Rathburn Rd at Elmcrest Rd,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1481,Rathburn Rd at Haliburton Ave,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1483,Rathburn Rd at Islington Ave,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1482,Rathburn Rd at Islington Ave West Side,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1486,Rathburn Rd at Kipling Ave,46; 48,46 - Martin Grove; 48 - Rathburn,NORTHBOUND; WESTBOUND,46:NORTHBOUND; 48:WESTBOUND,,46; 48,2
1487,Rathburn Rd at Kipling Ave,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
6010,Rathburn Rd at Kipling Ave West Side,46; 48,46 - Martin Grove; 48 - Rathburn,SOUTHBOUND; EASTBOUND,46:SOUTHBOUND; 48:EASTBOUND,46; 48,,2
6011,Rathburn Rd at Lloyd Manor Rd,46,46 - Martin Grove,SOUTHBOUND,46:SOUTHBOUND,46,,1
1489,Rathburn Rd at Lloyd Manor Rd West Side,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
13134,Rathburn Rd at Martin Grove Rd,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1491,Rathburn Rd at Martin Grove Rd,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1493,Rathburn Rd at Melbert Rd,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1495,Rathburn Rd at Pheasant Lane,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1496,Rathburn Rd at Ravenscrest Dr,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1497,Rathburn Rd at Remington Dr,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1499,Rathburn Rd at Renforth Dr,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1498,Rathburn Rd at Renforth Dr West Side,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1472,Rathburn Rd at The East Mall East Side,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1473,Rathburn Rd at The East Mall West Side,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1504,Rathburn Rd at The West Mall,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
1505,Rathburn Rd at The West Mall,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1502,Rathburn Rd at The Wynd,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
1478,Rathburn Rd at Walkway to Alanmeade Cres,48,48 - Rathburn,WESTBOUND,48:WESTBOUND,,48,1
15894,Rathburn Rd at Walkway to Merrygale Crescent,48,48 - Rathburn,EASTBOUND,48:EASTBOUND,48,,1
9323,Ray Ave at Bartonville Ave East,71; 171,71 - Runnymede; 171 - Mount Dennis,SOUTHBOUND,71:SOUTHBOUND; 171:SOUTHBOUND,71; 171,,2
10794,Reddins Rd at Crosland Dr,67,67 - Pharmacy,SOUTHBOUND,67:SOUTHBOUND,67,,1
8065,Renforth Dr at Convair Dr,112; 334,112 - West Mall; 334 - Eglinton,WESTBOUND,112:WESTBOUND; 334:WESTBOUND,,112; 334,2
8066,Renforth Dr at Convair Dr,112; 334,112 - West Mall; 334 - Eglinton,WESTBOUND; EASTBOUND,112:WESTBOUND; 334:EASTBOUND,112; 334,,2
8069,Renforth Dr at Eglinton Ave West,112,112 - West Mall,WESTBOUND,112:WESTBOUND,112,,1
8067,Renforth Dr at Eglinton Ave West South Side,112,112 - West Mall,WESTBOUND,112:WESTBOUND,,112,1
15599,Renforth Station at Bus Bay 3,112,112 - West Mall,WESTBOUND,112:WESTBOUND; 112:WESTBOUND,112,112,1
15594,Renforth Station at Bus Bay 6,32; 112; 334,32 - Eglinton West; 112 - West Mall; 334 - Eglinton,EASTBOUND; WESTBOUND,32:EASTBOUND; 32:WESTBOUND; 112:WESTBOUND; 334:EASTBOUND; 334:WESTBOUND,32; 112; 334,32; 334,3
